organelle	sample_1	sample_2	differences	sites_compared	p_distance
chloroplast	CROS_LP_087_Du-183	QUI1_LP_258_Du-657	164	102734	0.00159635563689
chloroplast	CROS_LP_087_Du-183	QUI2_LP_243_Du-631	164	102968	0.00159272783777
chloroplast	CROS_LP_087_Du-183	QUI2_LP_244_Du-632	164	101048	0.00162299105376
chloroplast	CROS_LP_087_Du-183	QUI2_LP_245_Du-633	164	101297	0.0016190015499
chloroplast	CROS_LP_087_Du-183	QUI2_LP_246_Du-634	165	102097	0.00161611016974
chloroplast	CROS_LP_087_Du-183	QUI2_LP_247_Du-635	164	102295	0.00160320641283
chloroplast	CROS_LP_087_Du-183	QUI2_LP_248_Du-636	165	102468	0.00161025881251
chloroplast	CROS_LP_087_Du-183	QUI2_LP_337_Du-638	165	100749	0.00163773337701
chloroplast	CROS_LP_087_Du-183	QUI2_LP_338_Du-639	166	101206	0.00164021895935
chloroplast	CROS_LP_087_Du-183	QUI2_LP_339_Du-640	165	102612	0.00160799906444
chloroplast	CROS_LP_087_Du-183	QUI2_LP_340_Du-641	164	102638	0.00159784874998
chloroplast	CROS_LP_087_Du-183	QUIN_LP_069_Du-155	167	101426	0.00164652061602
chloroplast	CROS_LP_087_Du-183	QUIN_LP_070_Du-156	165	100875	0.00163568773234
chloroplast	CROS_LP_087_Du-183	QUIN_LP_071_Du-157	167	101472	0.00164577420372
chloroplast	CROS_LP_087_Du-183	QUIN_LP_072_Du-158	165	101047	0.00163290350035
chloroplast	CROS_LP_087_Du-183	QUIN_LP_073_Du-159	165	101379	0.00162755600272
chloroplast	CROS_LP_087_Du-183	QUIN_LP_074_Du-160	166	101722	0.00163189870431
chloroplast	CROS_LP_087_Du-183	QUIN_LP_075_Du-161	165	106030	0.00155616335
chloroplast	CROS_LP_087_Du-183	QUIN_LP_076_Du-162	165	105322	0.00156662425704
chloroplast	CROS_LP_087_Du-183	QUIN_LP_077_Du-163	165	106063	0.00155567917181
chloroplast	CROS_LP_087_Du-183	QUIN_LP_318_Du-164	167	102630	0.0016272045211
chloroplast	CROS_LP_087_Du-183	RIC_LP_192_Du-521	12	105276	0.000113986093697
chloroplast	CROS_LP_087_Du-183	RIC_LP_193_Du-522	12	105032	0.000114250894965
chloroplast	CROS_LP_087_Du-183	RIC_LP_194_Du-523	12	105253	0.000114011002062
chloroplast	CROS_LP_087_Du-183	RIC_LP_195_Du-524	12	103605	0.000115824525843
chloroplast	CROS_LP_087_Du-183	RIC_LP_196_Du-525	12	103577	0.000115855836721
chloroplast	CROS_LP_087_Du-183	RIC_LP_197_Du-526	5	102508	4.87766808444e-05
chloroplast	CROS_LP_087_Du-183	RIC_LP_198_Du-527	12	105848	0.000113370115638
chloroplast	CROS_LP_087_Du-183	RIC_LP_199_Du-528	12	104763	0.000114544257037
chloroplast	CROS_LP_087_Du-183	RIC_LP_200_Du-529	12	105595	0.000113641744401
chloroplast	CROS_LP_087_Du-183	RIC_LP_201_Du-530	12	105749	0.000113476250366
chloroplast	CROS_LP_087_Du-183	RSV_LP_049_Du-85	163	104326	0.00156241013745
chloroplast	CROS_LP_087_Du-183	RSV_LP_050_Du-87	165	105038	0.00157086006969
chloroplast	CROS_LP_087_Du-183	RSV_LP_051_Du-88	166	102077	0.0016262233412
chloroplast	CROS_LP_087_Du-183	RSV_LP_052_Du-89	162	103595	0.00156378203581
chloroplast	CROS_LP_087_Du-183	RSV_LP_053_Du-90	165	104156	0.00158416221821
chloroplast	CROS_LP_087_Du-183	RSV_LP_055_Du-92	162	103027	0.00157240335058
chloroplast	CROS_LP_087_Du-183	RSV_LP_057_Du-94	163	104585	0.00155854089975
chloroplast	CROS_LP_087_Du-183	RSV_LP_315_Du-95	162	105153	0.00154061225072
chloroplast	CROS_LP_087_Du-183	RSV_LP_316_Du-96	164	104100	0.00157540826129
chloroplast	CROS_LP_087_Du-183	SILG_LP_149_Du-343	125	102236	0.00122266129348
chloroplast	CROS_LP_087_Du-183	SILG_LP_150_Du-344	162	102088	0.00158686623305
chloroplast	CROS_LP_087_Du-183	SILG_LP_151_Du-345	157	102876	0.00152610910222
chloroplast	CROS_LP_087_Du-183	SILG_LP_152_Du-346	160	102529	0.00156053409279
chloroplast	CROS_LP_087_Du-183	SILG_LP_153_Du-347	163	102236	0.0015943503267
chloroplast	CROS_LP_087_Du-183	SILG_LP_154_Du-348	162	103146	0.00157058926182
chloroplast	CROS_LP_087_Du-183	SILG_LP_155_Du-349	156	102261	0.00152550825828
chloroplast	CROS_LP_087_Du-183	SILG_LP_156_Du-350	163	102846	0.00158489391906
chloroplast	CROS_LP_087_Du-183	SILG_LP_157_Du-351	161	102096	0.00157694718696
chloroplast	CROS_LP_087_Du-183	SILG_LP_158_Du-352	156	101167	0.00154200480394
chloroplast	CROS_LP_087_Du-183	SILR_LP_346_Du-729	98	103074	0.000950773230883
chloroplast	CROS_LP_087_Du-183	SILR_LP_347_Du-730	98	104468	0.00093808630394
chloroplast	CROS_LP_087_Du-183	SILR_LP_348_Du-731	98	103171	0.000949879326555
chloroplast	CROS_LP_087_Du-183	SILR_LP_349_Du-732	98	103274	0.000948931967388
chloroplast	CROS_LP_087_Du-183	SILR_LP_351_Du-734	97	103378	0.00093830408791
chloroplast	CROS_LP_087_Du-183	SILR_LP_353_Du-736	86	101738	0.000845308537616
chloroplast	CROS_LP_087_Du-183	STI_LP_027_Du-45	168	102065	0.00164600989565
chloroplast	CROS_LP_087_Du-183	STI_LP_028_Du-46	160	102990	0.00155354888824
chloroplast	CROS_LP_087_Du-183	STI_LP_029_Du-47	159	101275	0.00156998272032
chloroplast	CROS_LP_087_Du-183	STI_LP_030_Du-48	159	102626	0.0015493149884
chloroplast	CROS_LP_087_Du-183	STI_LP_031_Du-49	163	101613	0.00160412545639
chloroplast	CROS_LP_087_Du-183	STI_LP_032_Du-50	159	102577	0.00155005508057
chloroplast	CROS_LP_087_Du-183	STI_LP_033_Du-51	159	101534	0.00156597789903
chloroplast	CROS_LP_087_Du-183	STI_LP_034_Du-52	163	103106	0.00158089732896
chloroplast	CROS_LP_087_Du-183	STI_LP_035_Du-53	164	104469	0.00156984368569
chloroplast	CROS_LP_087_Du-183	STI_LP_036_Du-54	159	102254	0.00155495139554
chloroplast	CROS_LP_087_Du-183	STI_LP_037_Du-55	163	104487	0.00156000267976
chloroplast	CROS_LP_087_Du-183	STI_LP_038_Du-56	163	104531	0.00155934603132
chloroplast	CROS_LP_087_Du-183	STI_LP_039_Du-57	163	102867	0.00158457036756
chloroplast	CROS_LP_087_Du-183	STI_LP_040_Du-58	168	100898	0.00166504787013
chloroplast	CROS_LP_087_Du-183	STI_LP_041_Du-60	162	102674	0.00157780937725
chloroplast	CROS_LP_087_Du-183	STI_LP_042_Du-61	168	102704	0.00163576881134
chloroplast	CROS_LP_087_Du-183	TIL_LP_123_Du-263	158	101981	0.00154930820447
chloroplast	CROS_LP_087_Du-183	TIL_LP_124_Du-264	167	102685	0.00162633296002
chloroplast	CROS_LP_087_Du-183	TIL_LP_125_Du-265	171	101530	0.0016842312617
chloroplast	CROS_LP_087_Du-183	TIL_LP_126_Du-266	171	102218	0.0016728951848
chloroplast	CROS_LP_087_Du-183	TIL_LP_127_Du-267	157	98437	0.00159492873615
chloroplast	CROS_LP_087_Du-183	TIL_LP_128_Du-268	164	102824	0.00159495837548
chloroplast	CROS_LP_087_Du-183	TIL_LP_129_Du-269	160	102343	0.00156337023538
chloroplast	CROS_LP_087_Du-183	TIL_LP_130_Du-271	160	103170	0.00155083842202
chloroplast	CROS_LP_087_Du-183	TIL_LP_131_Du-272	160	102273	0.0015644402726
chloroplast	CROS_LP_087_Du-183	TULP_LP_115_Du-242	39	106102	0.000367570828071
chloroplast	CROS_LP_087_Du-183	TULP_LP_116_Du-243	39	105956	0.000368077315112
chloroplast	CROS_LP_087_Du-183	TULP_LP_117_Du-244	35	105503	0.00033174412102
chloroplast	CROS_LP_087_Du-183	TULP_LP_118_Du-245	40	106143	0.000376850098452
chloroplast	CROS_LP_087_Du-183	TULP_LP_119_Du-246	40	106119	0.000376935327321
chloroplast	CROS_LP_087_Du-183	TULP_LP_120_Du-248	39	106143	0.000367428845991
chloroplast	CROS_LP_087_Du-183	TULP_LP_121_Du-249	40	105835	0.000377946803987
chloroplast	CROS_LP_087_Du-183	TULP_LP_122_Du-250	39	106019	0.000367858591385
chloroplast	CROS_LP_087_Du-183	TULP_LP_140_Du-302	38	101944	0.000372753668681
chloroplast	CROS_LP_087_Du-183	TULP_LP_141_Du-303	43	103137	0.000416921182505
chloroplast	CROS_LP_087_Du-183	TULP_LP_142_Du-304	43	101946	0.00042179192906
chloroplast	CROS_LP_087_Du-183	TULP_LP_143_Du-305	36	102188	0.000352291854229
chloroplast	CROS_LP_087_Du-183	TULP_LP_144_Du-306	36	102439	0.000351428655102
chloroplast	CROS_LP_087_Du-183	TULP_LP_145_Du-307	40	101730	0.000393197680134
chloroplast	CROS_LP_087_Du-183	TULP_LP_146_Du-308	35	102416	0.000341743477582
chloroplast	CROS_LP_087_Du-183	TULP_LP_147_Du-309	43	103408	0.000415828562587
chloroplast	CROS_LP_087_Du-183	TULP_LP_148_Du-310	39	102717	0.000379683986098
chloroplast	CROS_LP_088_Du-184	CROS_LP_089_Du-185	5	106239	4.70636960062e-05
chloroplast	CROS_LP_088_Du-184	CROS_LP_090_Du-186	1	106184	9.41761470655e-06
chloroplast	CROS_LP_088_Du-184	CROS_LP_091_Du-187	39	106184	0.000367286973555
chloroplast	CROS_LP_088_Du-184	CROS_LP_092_Du-188	39	105523	0.00036958767283
chloroplast	CROS_LP_088_Du-184	CROS_LP_093_Du-189	13	105741	0.000122941905221
chloroplast	CROS_LP_088_Du-184	CROS_LP_094_Du-190	38	106152	0.000357977240184
chloroplast	CROS_LP_088_Du-184	CY_ALA_LP_298-Du-767	157	101918	0.00154045409054
chloroplast	CROS_LP_088_Du-184	CY_ALA_LP_299-Du-768	155	101806	0.00152250358525
chloroplast	CROS_LP_088_Du-184	CY_ALA_LP_357_Du-769	157	103475	0.00151727470403
chloroplast	CROS_LP_088_Du-184	CY_BAL_LP_226_Du-602	579	102057	0.00567330021459
chloroplast	CROS_LP_088_Du-184	CY_BAL_LP_227_Du-603	575	101889	0.00564339624493
chloroplast	CROS_LP_088_Du-184	CY_BAL_LP_228_Du-604	579	100785	0.00574490251526
chloroplast	CROS_LP_088_Du-184	CY_BGL_LP_210_Du-577	577	102602	0.00562367205318
chloroplast	CROS_LP_088_Du-184	CY_BGL_LP_212_Du-579	581	103799	0.00559735642925
chloroplast	CROS_LP_088_Du-184	CY_BOU_LP_288_Du-737	166	102194	0.0016243615085
chloroplast	CROS_LP_088_Du-184	CY_BOU_LP_290_Du-739	171	103866	0.0016463520305
chloroplast	CROS_LP_088_Du-184	CY_BOU_LP_291_Du-740	171	102383	0.00167019915416
chloroplast	CROS_LP_088_Du-184	CY_BOU_LP_292_Du-741	171	102252	0.00167233892736
chloroplast	CROS_LP_088_Du-184	CY_BOU_LP_354_Du-742	171	103622	0.00165022871591
chloroplast	CROS_LP_088_Du-184	CY_CAS_LP_328_Du-610	577	101542	0.00568237773532
chloroplast	CROS_LP_088_Du-184	CY_CAS_LP_329_Du-611	162	102402	0.00158200035156
chloroplast	CROS_LP_088_Du-184	CY_CAS_LP_330_Du-607	161	101756	0.00158221628209
chloroplast	CROS_LP_088_Du-184	CY_CAS_LP_331_Du-608	160	101250	0.00158024691358
chloroplast	CROS_LP_088_Du-184	CY_CAS_LP_332_Du-609	163	101845	0.00160047130443
chloroplast	CROS_LP_088_Du-184	CY_HICN_LP_236_Du-614	644	103216	0.00623934273756
chloroplast	CROS_LP_088_Du-184	CY_HICN_LP_333_Du-612	640	101252	0.00632086279777
chloroplast	CROS_LP_088_Du-184	CY_HICN_LP_334_Du-613	636	100871	0.00630508272943
chloroplast	CROS_LP_088_Du-184	CY_HICN_LP_335_Du-615	645	101406	0.00636057038045
chloroplast	CROS_LP_088_Du-184	CY_HICN_LP_336_Du-616	646	101703	0.00635182836298
chloroplast	CROS_LP_088_Du-184	CY_HICS_LP_293_Du-757	164	101586	0.00161439568444
chloroplast	CROS_LP_088_Du-184	CY_HICS_LP_295_Du-759	163	100360	0.00162415304902
chloroplast	CROS_LP_088_Du-184	CY_HICS_LP_297_Du-761	164	101926	0.00160901045857
chloroplast	CROS_LP_088_Du-184	CY_HICS_LP_355_Du-762	168	103329	0.00162587463345
chloroplast	CROS_LP_088_Du-184	CY_HICS_LP_356_Du-763	163	102775	0.00158598881051
chloroplast	CROS_LP_088_Du-184	CY_HUN_LP_264_Du-683	656	101869	0.006439643071
chloroplast	CROS_LP_088_Du-184	CY_HUN_LP_265_Du-684	510	80117	0.00636569017811
chloroplast	CROS_LP_088_Du-184	CY_HUN_LP_266_Du-685	658	102385	0.00642672266445
chloroplast	CROS_LP_088_Du-184	CY_HUN_LP_267_Du-686	657	101522	0.00647150371348
chloroplast	CROS_LP_088_Du-184	CY_HUN_LP_268_Du-687	657	101371	0.00648114352231
chloroplast	CROS_LP_088_Du-184	CY_SIE_LP_188_Du-445	646	104852	0.00616106512036
chloroplast	CROS_LP_088_Du-184	CY_SIE_LP_189_Du-446	650	104959	0.00619289436828
chloroplast	CROS_LP_088_Du-184	CY_SIE_LP_190_Du-447	648	105211	0.00615905181017
chloroplast	CROS_LP_088_Du-184	CY_SIE_LP_191_Du-448	161	104450	0.00154140737195
chloroplast	CROS_LP_088_Du-184	CY_WOO_LP_259_Du-664	168	102622	0.00163707587067
chloroplast	CROS_LP_088_Du-184	CY_WOO_LP_260_Du-665	173	101373	0.00170656881024
chloroplast	CROS_LP_088_Du-184	CY_WOO_LP_261_Du-667	158	100309	0.00157513283953
chloroplast	CROS_LP_088_Du-184	CY_WOO_LP_262_Du-668	172	101411	0.00169606847383
chloroplast	CROS_LP_088_Du-184	CY_WOO_LP_263_Du-669	172	101981	0.00168658867828
chloroplast	CROS_LP_088_Du-184	DAN_LP_043_Du-68	97	102470	0.000946618522494
chloroplast	CROS_LP_088_Du-184	DAN_LP_044_Du-69	97	103395	0.000938149813821
chloroplast	CROS_LP_088_Du-184	DAN_LP_045_Du-70	91	105830	0.000859869602192
chloroplast	CROS_LP_088_Du-184	DAN_LP_046_Du-71	91	103610	0.000878293601004
chloroplast	CROS_LP_088_Du-184	DAN_LP_047_Du-72	97	102996	0.000941784146957
chloroplast	CROS_LP_088_Du-184	DOV_LP_078_Du-174	154	104822	0.00146915723798
chloroplast	CROS_LP_088_Du-184	DOV_LP_079_Du-175	159	106036	0.00149949073899
chloroplast	CROS_LP_088_Du-184	DOV_LP_080_Du-176	159	106221	0.00149687914819
chloroplast	CROS_LP_088_Du-184	DOV_LP_081_Du-177	157	106212	0.00147817572402
chloroplast	CROS_LP_088_Du-184	DOV_LP_082_Du-178	160	106081	0.0015082814076
chloroplast	CROS_LP_088_Du-184	DOV_LP_083_Du-179	160	106079	0.00150830984455
chloroplast	CROS_LP_088_Du-184	DOV_LP_084_Du-180	159	106155	0.00149780980642
chloroplast	CROS_LP_088_Du-184	DU-173	175	106205	0.00164775669695
chloroplast	CROS_LP_088_Du-184	DU-229	163	106057	0.00153690939778
chloroplast	CROS_LP_088_Du-184	DU-247	35	105877	0.00033057226782
chloroplast	CROS_LP_088_Du-184	DU-254	40	105521	0.000379071464448
chloroplast	CROS_LP_088_Du-184	DU-270	172	105734	0.00162672366505
chloroplast	CROS_LP_088_Du-184	DU-297	37	105927	0.000349297157476
chloroplast	CROS_LP_088_Du-184	DU-443	652	105765	0.00616461022077
chloroplast	CROS_LP_088_Du-184	DU-4A	1	106207	9.41557524457e-06
chloroplast	CROS_LP_088_Du-184	DU014LP012	166	106228	0.00156267650714
chloroplast	CROS_LP_088_Du-184	DU037LP013	166	106218	0.00156282362688
chloroplast	CROS_LP_088_Du-184	DU059LP015	165	106212	0.00155349678002
chloroplast	CROS_LP_088_Du-184	DU078LP011	96	106236	0.000903648480741
chloroplast	CROS_LP_088_Du-184	DU079LP010	96	106194	0.000904005876038
chloroplast	CROS_LP_088_Du-184	DUD_LP_132_Du-283	41	102463	0.000400144442384
chloroplast	CROS_LP_088_Du-184	DUD_LP_133_Du-284	41	103665	0.00039550475088
chloroplast	CROS_LP_088_Du-184	DUD_LP_134_Du-285	41	103880	0.000394686176357
chloroplast	CROS_LP_088_Du-184	DUD_LP_135_Du-286	41	103811	0.0003949485122
chloroplast	CROS_LP_088_Du-184	DUD_LP_136_Du-287	36	103820	0.000346753997303
chloroplast	CROS_LP_088_Du-184	DUD_LP_137_Du-288	2	103394	1.93434822137e-05
chloroplast	CROS_LP_088_Du-184	DUD_LP_138_Du-289	41	103623	0.000395665055055
chloroplast	CROS_LP_088_Du-184	DUD_LP_139_Du-290	38	103327	0.000367764475887
chloroplast	CROS_LP_088_Du-184	KIRN_LP_179_Du-421	13	105463	0.000123265979538
chloroplast	CROS_LP_088_Du-184	KIRN_LP_180_Du-422	10	104721	9.54918306739e-05
chloroplast	CROS_LP_088_Du-184	KIRN_LP_181_Du-423	10	104444	9.5745088277e-05
chloroplast	CROS_LP_088_Du-184	KIRN_LP_182_Du-424	10	105463	9.48199842599e-05
chloroplast	CROS_LP_088_Du-184	KIRN_LP_183_Du-425	11	105078	0.000104684139401
chloroplast	CROS_LP_088_Du-184	KIRN_LP_184_Du-426	10	105161	9.50922870646e-05
chloroplast	CROS_LP_088_Du-184	KIRN_LP_185_Du-427	10	105389	9.48865631138e-05
chloroplast	CROS_LP_088_Du-184	KIRN_LP_186_Du-428	12	105561	0.000113678347117
chloroplast	CROS_LP_088_Du-184	KIRN_LP_187_Du-429	13	105556	0.000123157376179
chloroplast	CROS_LP_088_Du-184	KIRT_LP_159_Du-364	11	101996	0.000107847366563
chloroplast	CROS_LP_088_Du-184	KIRT_LP_160_Du-365	11	104419	0.000105344812726
chloroplast	CROS_LP_088_Du-184	KIRT_LP_161_Du-366	11	104187	0.000105579390903
chloroplast	CROS_LP_088_Du-184	KIRT_LP_162_Du-367	11	103940	0.000105830286704
chloroplast	CROS_LP_088_Du-184	KIRT_LP_163_Du-368	11	104421	0.000105342795032
chloroplast	CROS_LP_088_Du-184	KIRT_LP_164_Du-369	11	103952	0.000105818069878
chloroplast	CROS_LP_088_Du-184	KIRT_LP_165_Du-370	10	105732	9.45787462641e-05
chloroplast	CROS_LP_088_Du-184	KIRT_LP_166_Du-371	10	105235	9.50254192997e-05
chloroplast	CROS_LP_088_Du-184	KIRT_LP_167_Du-372	11	103162	0.000106628409686
chloroplast	CROS_LP_088_Du-184	KIRT_LP_168_Du-373	11	104846	0.000104915781241
chloroplast	CROS_LP_088_Du-184	MALV_LP_095_Du-201	14	106232	0.000131787032156
chloroplast	CROS_LP_088_Du-184	MALV_LP_096_Du-202	13	106199	0.000122411698792
chloroplast	CROS_LP_088_Du-184	MALV_LP_097_Du-203	13	106223	0.000122384041121
chloroplast	CROS_LP_088_Du-184	MALV_LP_098_Du-204	13	106158	0.000122458976243
chloroplast	CROS_LP_088_Du-184	MALV_LP_099_Du-205	11	105499	0.000104266391151
chloroplast	CROS_LP_088_Du-184	MALV_LP_100_Du-206	13	106138	0.000122482051669
chloroplast	CROS_LP_088_Du-184	MALV_LP_101_Du-207	12	106158	0.000113039054994
chloroplast	CROS_LP_088_Du-184	MALV_LP_102_Du-208	13	105972	0.000122673913864
chloroplast	CROS_LP_088_Du-184	MALV_LP_103_Du-209	13	106156	0.000122461283394
chloroplast	CROS_LP_088_Du-184	MALV_LP_104_Du-210	13	106017	0.000122621843667
chloroplast	CROS_LP_088_Du-184	OCO_LP_058_Du-115	665	101499	0.00655178868757
chloroplast	CROS_LP_088_Du-184	OCO_LP_059_Du-106	672	101721	0.00660630548264
chloroplast	CROS_LP_088_Du-184	OCO_LP_060_Du-107	671	101056	0.00663988283724
chloroplast	CROS_LP_088_Du-184	OCO_LP_061_Du-108	675	102103	0.00661097127411
chloroplast	CROS_LP_088_Du-184	OCO_LP_062_Du-109	674	102161	0.00659742954748
chloroplast	CROS_LP_088_Du-184	OCO_LP_063_Du-110	670	100955	0.00663662027636
chloroplast	CROS_LP_088_Du-184	OCO_LP_064_Du-111	671	101206	0.00663004169713
chloroplast	CROS_LP_088_Du-184	OCO_LP_065_Du-112	672	101534	0.00661847262986
chloroplast	CROS_LP_088_Du-184	OCO_LP_066_Du-113	662	100825	0.00656583188693
chloroplast	CROS_LP_088_Du-184	OCO_LP_067_Du-114	661	100968	0.00654662863481
chloroplast	CROS_LP_088_Du-184	QUI1_LP_249_Du-648	164	101572	0.00161461820187
chloroplast	CROS_LP_088_Du-184	QUI1_LP_250_Du-649	164	101491	0.00161590682918
chloroplast	CROS_LP_088_Du-184	QUI1_LP_251_Du-650	163	100685	0.00161891046333
chloroplast	CROS_LP_088_Du-184	QUI1_LP_252_Du-651	163	101089	0.00161244052271
chloroplast	CROS_LP_088_Du-184	QUI1_LP_253_Du-652	164	102222	0.00160435131381
chloroplast	CROS_LP_088_Du-184	QUI1_LP_254_Du-653	161	101110	0.00159232519039
chloroplast	CROS_LP_088_Du-184	QUI1_LP_255_Du-654	164	102196	0.00160475948178
chloroplast	CROS_LP_088_Du-184	QUI1_LP_257_Du-656	163	101419	0.0016071939183
chloroplast	CROS_LP_088_Du-184	QUI1_LP_258_Du-657	164	102863	0.00159435365486
chloroplast	CROS_LP_088_Du-184	QUI2_LP_243_Du-631	164	103012	0.00159204752844
chloroplast	CROS_LP_088_Du-184	QUI2_LP_244_Du-632	164	101092	0.0016222846516
chloroplast	CROS_LP_088_Du-184	QUI2_LP_245_Du-633	164	101346	0.00161821877528
chloroplast	CROS_LP_088_Du-184	QUI2_LP_246_Du-634	165	102156	0.00161517678844
chloroplast	CROS_LP_088_Du-184	QUI2_LP_247_Du-635	164	102411	0.00160139047563
chloroplast	CROS_LP_088_Du-184	QUI2_LP_248_Du-636	165	102531	0.0016092693917
chloroplast	CROS_LP_088_Du-184	QUI2_LP_337_Du-638	165	100798	0.00163693724082
chloroplast	CROS_LP_088_Du-184	QUI2_LP_338_Du-639	166	101248	0.00163953855879
chloroplast	CROS_LP_088_Du-184	QUI2_LP_339_Du-640	165	102652	0.00160737248178
chloroplast	CROS_LP_088_Du-184	QUI2_LP_340_Du-641	164	102681	0.00159717961453
chloroplast	CROS_LP_088_Du-184	QUIN_LP_069_Du-155	167	101485	0.00164556338375
chloroplast	CROS_LP_088_Du-184	QUIN_LP_070_Du-156	165	100915	0.00163503938959
chloroplast	CROS_LP_088_Du-184	QUIN_LP_071_Du-157	167	101521	0.00164497985638
chloroplast	CROS_LP_088_Du-184	QUIN_LP_072_Du-158	165	101088	0.00163224121557
chloroplast	CROS_LP_088_Du-184	QUIN_LP_073_Du-159	165	101423	0.00162684992556
chloroplast	CROS_LP_088_Du-184	QUIN_LP_074_Du-160	166	101780	0.00163096875614
chloroplast	CROS_LP_088_Du-184	QUIN_LP_075_Du-161	165	106167	0.00155415524598
chloroplast	CROS_LP_088_Du-184	QUIN_LP_076_Du-162	165	105382	0.00156573228825
chloroplast	CROS_LP_088_Du-184	QUIN_LP_077_Du-163	165	106136	0.00155460918067
chloroplast	CROS_LP_088_Du-184	QUIN_LP_318_Du-164	167	102629	0.00162722037631
chloroplast	CROS_LP_088_Du-184	RIC_LP_192_Du-521	12	105386	0.000113867117074
chloroplast	CROS_LP_088_Du-184	RIC_LP_193_Du-522	12	105120	0.000114155251142
chloroplast	CROS_LP_088_Du-184	RIC_LP_194_Du-523	12	105311	0.000113948210538
chloroplast	CROS_LP_088_Du-184	RIC_LP_195_Du-524	12	103667	0.000115755254806
chloroplast	CROS_LP_088_Du-184	RIC_LP_196_Du-525	12	103625	0.000115802171291
chloroplast	CROS_LP_088_Du-184	RIC_LP_197_Du-526	5	102557	4.87533761713e-05
chloroplast	CROS_LP_088_Du-184	RIC_LP_198_Du-527	20	105947	0.000188773632099
chloroplast	CROS_LP_088_Du-184	RIC_LP_199_Du-528	12	104807	0.000114496169149
chloroplast	CROS_LP_088_Du-184	RIC_LP_200_Du-529	12	105656	0.000113576133868
chloroplast	CROS_LP_088_Du-184	RIC_LP_201_Du-530	12	105865	0.000113351910452
chloroplast	CROS_LP_088_Du-184	RSV_LP_049_Du-85	163	104469	0.00156027146809
chloroplast	CROS_LP_088_Du-184	RSV_LP_050_Du-87	165	105188	0.00156861999468
chloroplast	CROS_LP_088_Du-184	RSV_LP_051_Du-88	166	102157	0.00162494983212
chloroplast	CROS_LP_088_Du-184	RSV_LP_052_Du-89	162	103741	0.0015615812456
chloroplast	CROS_LP_088_Du-184	RSV_LP_053_Du-90	165	104265	0.00158250611423
chloroplast	CROS_LP_088_Du-184	RSV_LP_055_Du-92	162	103071	0.00157173210699
chloroplast	CROS_LP_088_Du-184	RSV_LP_057_Du-94	163	104584	0.00155855580203
chloroplast	CROS_LP_088_Du-184	RSV_LP_315_Du-95	162	105296	0.00153851998177
chloroplast	CROS_LP_088_Du-184	RSV_LP_316_Du-96	164	104203	0.00157385104076
chloroplast	CROS_LP_088_Du-184	SILG_LP_149_Du-343	125	102235	0.0012226732528
chloroplast	CROS_LP_088_Du-184	SILG_LP_150_Du-344	162	102122	0.00158633790956
chloroplast	CROS_LP_088_Du-184	SILG_LP_151_Du-345	157	102886	0.00152596077212
chloroplast	CROS_LP_088_Du-184	SILG_LP_152_Du-346	160	102560	0.0015600624025
chloroplast	CROS_LP_088_Du-184	SILG_LP_153_Du-347	163	102259	0.00159399172689
chloroplast	CROS_LP_088_Du-184	SILG_LP_154_Du-348	162	103207	0.00156966097261
chloroplast	CROS_LP_088_Du-184	SILG_LP_155_Du-349	156	102260	0.00152552317622
chloroplast	CROS_LP_088_Du-184	SILG_LP_156_Du-350	163	102845	0.00158490932957
chloroplast	CROS_LP_088_Du-184	SILG_LP_157_Du-351	161	102126	0.0015764839512
chloroplast	CROS_LP_088_Du-184	SILG_LP_158_Du-352	156	101191	0.00154163907857
chloroplast	CROS_LP_088_Du-184	SILR_LP_346_Du-729	98	103185	0.000949750448224
chloroplast	CROS_LP_088_Du-184	SILR_LP_347_Du-730	98	104590	0.000936992064251
chloroplast	CROS_LP_088_Du-184	SILR_LP_348_Du-731	98	103324	0.000948472765282
chloroplast	CROS_LP_088_Du-184	SILR_LP_349_Du-732	98	103427	0.000947528208302
chloroplast	CROS_LP_088_Du-184	SILR_LP_351_Du-734	97	103531	0.000936917445016
chloroplast	CROS_LP_088_Du-184	SILR_LP_353_Du-736	86	101807	0.000844735627216
chloroplast	CROS_LP_088_Du-184	STI_LP_027_Du-45	168	102129	0.00164497840966
chloroplast	CROS_LP_088_Du-184	STI_LP_028_Du-46	160	103142	0.00155125942875
chloroplast	CROS_LP_088_Du-184	STI_LP_029_Du-47	159	101300	0.0015695952616
chloroplast	CROS_LP_088_Du-184	STI_LP_030_Du-48	159	102703	0.00154815341324
chloroplast	CROS_LP_088_Du-184	STI_LP_031_Du-49	163	101653	0.00160349424021
chloroplast	CROS_LP_088_Du-184	STI_LP_032_Du-50	159	102655	0.00154887730749
chloroplast	CROS_LP_088_Du-184	STI_LP_033_Du-51	159	101582	0.00156523793585
chloroplast	CROS_LP_088_Du-184	STI_LP_034_Du-52	163	103164	0.00158000853011
chloroplast	CROS_LP_088_Du-184	STI_LP_035_Du-53	164	104612	0.00156769777846
chloroplast	CROS_LP_088_Du-184	STI_LP_036_Du-54	159	102299	0.00155426739264
chloroplast	CROS_LP_088_Du-184	STI_LP_037_Du-55	163	104536	0.00155927144716
chloroplast	CROS_LP_088_Du-184	STI_LP_038_Du-56	163	104668	0.00155730500248
chloroplast	CROS_LP_088_Du-184	STI_LP_039_Du-57	163	102904	0.00158400062194
