query_genome	feature_type	gene	name	product	query_start	query_end	strand	method	confidence	pident	query_coverage	aligned_length	evalue	bitscore	ref_accession	ref_description	ref_start	ref_end
chloroplast	CDS	ndhK	ndhK	NADH dehydrogenase subunit K	38090	38761	-	tblastn_protein_transfer	high	86.607	0.996	224	1.10e-127	390.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	54065	54742
chloroplast	gene	ndhC	ndhC		38818	39180	-	blastn_feature_transfer	high	99.725	1.0	363	0.0	651.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	49191	49553
chloroplast	CDS	ndhC	ndhC	NADH dehydrogenase subunit C	38818	39180	-	blastn_feature_transfer	high	99.725	1.0	363	0.0	651.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	49191	49553
chloroplast	CDS	ndhC	ndhC	NADH dehydrogenase subunit C	38821	39180	-	tblastn_protein_transfer	high	100.0	1.0	120	3.54e-74	232.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	49191	49553
chloroplast	tRNA	trnV-UAC	trnV-UAC	tRNA-Val	40076	40112	-	blastn_feature_transfer	low	100.0	0.493	37	3.45e-14	68.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	56471	57127
chloroplast	gene	trnV-UAC	trnV-UAC		40076	40721	-	blastn_feature_transfer	high	99.69	1.002	646	0.0	1153.0	PX244389.1	Dudleya virens chloroplast, complete genome	50430	51074
chloroplast	tRNA	trnV-UAC	trnV-UAC	tRNA-Val	40684	40721	-	blastn_feature_transfer	low	100.0	0.507	38	9.89e-15	69.8	PX244393.1	Dudleya candelabrum chloroplast, complete genome	50445	51090
chloroplast	gene	trnM-CAU	trnM-CAU		40895	40967	+	blastn_feature_transfer	high	100.0	1.0	73	9.54e-34	132.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	51264	51336
chloroplast	tRNA	trnM-CAU	trnM-CAU	tRNA-Met	40895	40967	+	blastn_feature_transfer	high	100.0	1.0	73	9.54e-34	132.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	51264	51336
chloroplast	gene	atpE	atpE		41137	41538	-	blastn_feature_transfer	high	100.0	1.0	402	0.0	726.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	51501	51902
chloroplast	CDS	atpE	atpE	ATP synthase CF0 subunit c	41137	41538	-	blastn_feature_transfer	high	100.0	1.0	402	0.0	726.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	51501	51902
chloroplast	CDS	atpE	atpE	ATP synthase CF0 subunit c	41140	41538	-	tblastn_protein_transfer	high	100.0	1.0	133	4.24e-86	266.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	51501	51902
chloroplast	gene	atpB	atpB		41535	43031	-	blastn_feature_transfer	high	99.733	1.0	1497	0.0	2682.0	PX244389.1	Dudleya virens chloroplast, complete genome	51888	53384
chloroplast	CDS	atpB	atpB	ATP synthase CF1 beta subunit	41535	43031	-	blastn_feature_transfer	high	99.733	1.0	1497	0.0	2682.0	PX244389.1	Dudleya virens chloroplast, complete genome	51888	53384
chloroplast	CDS	atpB	atpB	ATP synthase CF1 beta subunit	41538	43031	-	tblastn_protein_transfer	high	99.799	1.0	498	0.0	1004.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	51899	53395
chloroplast	gene	rbcL	rbcL		43725	45149	+	blastn_feature_transfer	high	92.0	0.994	1425	0.0	2057.0	PX244392.1	Dudleya greenei chloroplast, complete genome	55141	56574
chloroplast	CDS	rbcL	rbcL	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	43725	45149	+	blastn_feature_transfer	high	92.0	0.994	1425	0.0	2057.0	PX244392.1	Dudleya greenei chloroplast, complete genome	55141	56574
chloroplast	CDS	rbcL	rbcL	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	43725	45149	+	tblastn_protein_transfer	high	99.789	1.0	475	0.0	952.0	PX244389.1	Dudleya virens chloroplast, complete genome	54078	55505
chloroplast	gene	rbcL	rbcL		43725	45152	+	blastn_feature_transfer	high	99.79	1.0	1428	0.0	2562.0	PX244389.1	Dudleya virens chloroplast, complete genome	54078	55505
chloroplast	CDS	rbcL	rbcL	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	43725	45152	+	blastn_feature_transfer	high	99.79	1.0	1428	0.0	2562.0	PX244389.1	Dudleya virens chloroplast, complete genome	54078	55505
chloroplast	CDS	accD	accD	acetyl-CoA carboxylase beta subunit	45789	47204	+	tblastn_protein_transfer	medium	70.478	0.988	481	0.0	647.0	PX244392.1	Dudleya greenei chloroplast, complete genome	57275	58738
chloroplast	gene	accD	accD		45789	47206	+	blastn_feature_transfer	medium	81.354	0.989	1448	0.0	1384.0	PX244392.1	Dudleya greenei chloroplast, complete genome	57275	58738
chloroplast	CDS	accD	accD	acetyl-CoA carboxylase beta subunit	45789	47206	+	blastn_feature_transfer	medium	81.354	0.989	1448	0.0	1384.0	PX244392.1	Dudleya greenei chloroplast, complete genome	57275	58738
chloroplast	CDS	accD	accD	acetyl-CoA carboxylase beta subunit	45789	47210	+	tblastn_protein_transfer	medium	68.201	1.013	478	0.0	604.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	62335	63753
chloroplast	gene	accD	accD		45789	47212	+	blastn_feature_transfer	medium	80.014	1.012	1436	0.0	1301.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	62335	63753
chloroplast	CDS	accD	accD	acetyl-CoA carboxylase beta subunit	45789	47212	+	blastn_feature_transfer	medium	80.014	1.012	1436	0.0	1301.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	62335	63753
chloroplast	CDS	accD	accD	acetyl-CoA carboxylase beta subunit	45789	47213	+	tblastn_protein_transfer	high	100.0	0.996	475	0.0	991.0	PX244389.1	Dudleya virens chloroplast, complete genome	56149	57582
chloroplast	gene	accD	accD		45789	47217	+	blastn_feature_transfer	high	99.72	0.995	1430	0.0	2558.0	PX244391.1	Dudleya lanceolata chloroplast, complete genome	56104	57540
chloroplast	CDS	accD	accD	acetyl-CoA carboxylase beta subunit	45789	47217	+	blastn_feature_transfer	high	99.72	0.995	1430	0.0	2558.0	PX244391.1	Dudleya lanceolata chloroplast, complete genome	56104	57540
chloroplast	gene	accD	accD		45789	47221	+	blastn_feature_transfer	high	99.651	1.0	1434	0.0	2561.0	PX244389.1	Dudleya virens chloroplast, complete genome	56149	57582
chloroplast	CDS	accD	accD	acetyl-CoA carboxylase beta subunit	45789	47221	+	blastn_feature_transfer	high	99.651	1.0	1434	0.0	2561.0	PX244389.1	Dudleya virens chloroplast, complete genome	56149	57582
chloroplast	CDS	accD	accD	acetyl-CoA carboxylase beta subunit	45789	47222	+	tblastn_protein_transfer	high	99.372	1.0	478	0.0	992.0	PX244391.1	Dudleya lanceolata chloroplast, complete genome	56104	57540
chloroplast	CDS	accD	accD	acetyl-CoA carboxylase carboxyltransferase beta subunit	45789	47225	+	tblastn_protein_transfer	high	99.165	0.996	479	0.0	992.0	NC_085682.1	Dudleya farinosa chloroplast, complete genome	56582	58027
chloroplast	gene	accD	accD		45789	47229	+	blastn_feature_transfer	high	99.308	1.0	1446	0.0	2563.0	PX244390.1	Dudleya nesiotica chloroplast, complete genome	56144	57589
chloroplast	CDS	accD	accD	acetyl-CoA carboxylase beta subunit	45789	47229	+	blastn_feature_transfer	high	99.308	1.0	1446	0.0	2563.0	PX244390.1	Dudleya nesiotica chloroplast, complete genome	56144	57589
chloroplast	CDS	psaI	psaI	photosystem I subunit VIII	47800	47904	+	tblastn_protein_transfer	high	80.0	0.972	35	6.28e-16	61.6	PX244392.1	Dudleya greenei chloroplast, complete genome	59401	59511
chloroplast	CDS	psaI	psaI	photosystem I subunit VIII	47800	47907	+	tblastn_protein_transfer	high	100.0	1.0	36	1.64e-19	71.6	PX244393.1	Dudleya candelabrum chloroplast, complete genome	58176	58286
chloroplast	gene	psaI	psaI		47800	47910	+	blastn_feature_transfer	high	100.0	1.0	111	3.72e-54	201.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	58176	58286
chloroplast	CDS	psaI	psaI	photosystem I subunit VIII	47800	47910	+	blastn_feature_transfer	high	100.0	1.0	111	3.72e-54	201.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	58176	58286
chloroplast	CDS	psaI	psaI	photosystem I subunit VIII	47815	47904	+	tblastn_protein_transfer	medium	73.333	0.75	30	8.52e-11	47.4	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	64520	64642
chloroplast	gene	psaI	psaI		47818	47910	+	blastn_feature_transfer	medium	86.022	0.756	93	2.04e-26	110.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	64520	64642
chloroplast	CDS	psaI	psaI	photosystem I subunit VIII	47818	47910	+	blastn_feature_transfer	medium	86.022	0.756	93	2.04e-26	110.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	64520	64642
chloroplast	CDS	pafII	pafII	Photosystem I assembly protein Ycf4	48149	48700	+	tblastn_protein_transfer	high	100.0	1.0	184	2.26e-110	339.0	PX244389.1	Dudleya virens chloroplast, complete genome	58512	59066
chloroplast	CDS	ycf4	ycf4	photosystem I assembly protein Ycf4	48149	48700	+	tblastn_protein_transfer	high	99.457	1.0	184	1.67e-109	336.0	NC_085682.1	Dudleya farinosa chloroplast, complete genome	58949	59503
chloroplast	gene	pafII	pafII		48149	48701	+	blastn_feature_transfer	medium	88.427	0.996	553	0.0	710.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	65083	65637
chloroplast	CDS	pafII	pafII	Photosystem I assembly protein Ycf4	48149	48701	+	blastn_feature_transfer	medium	88.427	0.996	553	0.0	710.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	65083	65637
chloroplast	gene	pafII	pafII		48149	48703	+	blastn_feature_transfer	high	100.0	1.0	555	0.0	1002.0	PX244389.1	Dudleya virens chloroplast, complete genome	58512	59066
chloroplast	CDS	pafII	pafII	Photosystem I assembly protein Ycf4	48149	48703	+	blastn_feature_transfer	high	100.0	1.0	555	0.0	1002.0	PX244389.1	Dudleya virens chloroplast, complete genome	58512	59066
chloroplast	gene	ycf4	ycf4		48149	48703	+	blastn_feature_transfer	high	99.64	1.0	555	0.0	993.0	NC_085682.1	Dudleya farinosa chloroplast, complete genome	58949	59503
chloroplast	CDS	ycf4	ycf4	photosystem I assembly protein Ycf4	48149	48703	+	blastn_feature_transfer	high	99.64	1.0	555	0.0	993.0	NC_085682.1	Dudleya farinosa chloroplast, complete genome	58949	59503
chloroplast	gene	cemA	cemA		49300	49989	+	blastn_feature_transfer	high	99.565	1.0	690	0.0	1232.0	PX244389.1	Dudleya virens chloroplast, complete genome	59666	60355
chloroplast	CDS	cemA	cemA	chloroplast envelope membrane protein	49300	49989	+	blastn_feature_transfer	high	99.565	1.0	690	0.0	1232.0	PX244389.1	Dudleya virens chloroplast, complete genome	59666	60355
chloroplast	gene	cemA	cemA		49305	49989	+	blastn_feature_transfer	medium	83.358	0.993	685	0.0	722.0	PX244392.1	Dudleya greenei chloroplast, complete genome	61255	61944
chloroplast	CDS	cemA	cemA	chloroplast envelope membrane protein	49305	49989	+	blastn_feature_transfer	medium	83.358	0.993	685	0.0	722.0	PX244392.1	Dudleya greenei chloroplast, complete genome	61255	61944
chloroplast	CDS	cemA	cemA	chloroplast envelope membrane protein	49315	49986	+	tblastn_protein_transfer	high	99.107	0.978	224	4.45e-134	409.0	PX244389.1	Dudleya virens chloroplast, complete genome	59666	60355
chloroplast	CDS	cemA	cemA	chloroplast envelope membrane protein	49321	49986	+	tblastn_protein_transfer	medium	77.477	0.969	222	2.18e-94	295.0	PX244392.1	Dudleya greenei chloroplast, complete genome	61255	61944
chloroplast	CDS	cemA	cemA	chloroplast envelope membrane protein	49324	49986	+	tblastn_protein_transfer	medium	69.231	0.991	221	1.75e-93	292.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	66295	66966
chloroplast	CDS	petA	petA	cytochrome f	50215	51174	+	tblastn_protein_transfer	high	99.688	1.0	320	0.0	648.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	60608	61570
chloroplast	gene	petA	petA		50215	51177	+	blastn_feature_transfer	high	99.896	1.0	963	0.0	1733.0	PX244389.1	Dudleya virens chloroplast, complete genome	60581	61543
chloroplast	CDS	petA	petA	cytochrome f	50215	51177	+	blastn_feature_transfer	high	99.896	1.0	963	0.0	1733.0	PX244389.1	Dudleya virens chloroplast, complete genome	60581	61543
chloroplast	gene	psbJ	psbJ		51906	52028	-	blastn_feature_transfer	high	100.0	1.0	123	1.29e-60	223.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	62299	62421
chloroplast	CDS	psbJ	psbJ	photosystem II reaction center protein J	51906	52028	-	blastn_feature_transfer	high	100.0	1.0	123	1.29e-60	223.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	62299	62421
chloroplast	CDS	psbJ	psbJ	photosystem II reaction center protein J	51942	52028	-	tblastn_protein_transfer	medium	89.655	0.725	29	4.87e-12	50.8	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	69059	69181
chloroplast	gene	psbL	psbL		52163	52280	-	blastn_feature_transfer	high	99.153	1.009	118	3.25e-55	205.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	62556	62672
chloroplast	CDS	psbL	psbL	photosystem II reaction center protein L	52163	52280	-	blastn_feature_transfer	high	99.153	1.009	118	3.25e-55	205.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	62556	62672
chloroplast	gene	psbL	psbL		52163	52361	-	blastn_feature_transfer	high	99.497	1.005	199	6.30e-99	352.0	NC_085682.1	Dudleya farinosa chloroplast, complete genome	62892	63089
chloroplast	CDS	psbL	psbL	photosystem II protein L	52163	52361	-	blastn_feature_transfer	high	99.497	1.005	199	6.30e-99	352.0	NC_085682.1	Dudleya farinosa chloroplast, complete genome	62892	63089
chloroplast	gene	psbL	psbL		52164	52274	-	blastn_feature_transfer	high	93.694	0.949	111	2.34e-44	169.0	PX244392.1	Dudleya greenei chloroplast, complete genome	64405	64521
chloroplast	CDS	psbL	psbL	photosystem II reaction center protein L	52164	52274	-	blastn_feature_transfer	high	93.694	0.949	111	2.34e-44	169.0	PX244392.1	Dudleya greenei chloroplast, complete genome	64405	64521
chloroplast	CDS	psbL	psbL	photosystem II reaction center protein L	52166	52273	-	tblastn_protein_transfer	high	100.0	0.947	36	4.43e-20	73.6	PX244393.1	Dudleya candelabrum chloroplast, complete genome	62556	62672
chloroplast	CDS	psbL	psbL	photosystem II protein L	52275	52361	-	tblastn_protein_transfer	weak	96.552	0.446	29	3.57e-29	62.8	NC_085682.1	Dudleya farinosa chloroplast, complete genome	62892	63089
chloroplast	gene	psbF	psbF		52303	52422	-	blastn_feature_transfer	high	100.0	1.0	120	5.31e-59	217.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	62695	62814
chloroplast	CDS	psbF	psbF	photosystem II cytochrome b559 beta subunit	52303	52422	-	blastn_feature_transfer	high	100.0	1.0	120	5.31e-59	217.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	62695	62814
chloroplast	CDS	psbF	psbF	photosystem II cytochrome b559 beta subunit	52306	52422	-	tblastn_protein_transfer	high	100.0	1.0	39	7.25e-23	81.3	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	69460	69579
chloroplast	gene	psbE	psbE		52432	52683	-	blastn_feature_transfer	high	100.0	1.0	252	2.66e-130	455.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	62824	63075
chloroplast	CDS	psbE	psbE	photosystem II cytochrome b559 alpha subunit	52432	52683	-	blastn_feature_transfer	high	100.0	1.0	252	2.66e-130	455.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	62824	63075
chloroplast	CDS	psbE	psbE	photosystem II cytochrome b559 alpha subunit	52435	52683	-	tblastn_protein_transfer	high	100.0	1.0	83	2.50e-52	167.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	69588	69839
chloroplast	CDS	petL	petL	cytochrome b6-f complex subunit VI	53748	53840	+	tblastn_protein_transfer	high	100.0	1.0	31	1.09e-14	57.8	PX244393.1	Dudleya candelabrum chloroplast, complete genome	64136	64231
chloroplast	gene	petL	petL		53748	53843	+	blastn_feature_transfer	high	98.958	1.0	96	1.87e-44	169.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	64136	64231
chloroplast	CDS	petL	petL	cytochrome b6-f complex subunit VI	53748	53843	+	blastn_feature_transfer	high	98.958	1.0	96	1.87e-44	169.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	64136	64231
chloroplast	CDS	petG	petG	cytochrome b6-f complex subunit V	54015	54122	+	tblastn_protein_transfer	high	91.667	0.973	36	8.88e-18	66.6	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	71351	71464
chloroplast	CDS	petG	petG	cytochrome b6-f complex subunit V	54015	54125	+	tblastn_protein_transfer	high	100.0	1.0	37	3.80e-20	73.6	PX244393.1	Dudleya candelabrum chloroplast, complete genome	64402	64515
chloroplast	gene	petG	petG		54015	54128	+	blastn_feature_transfer	high	100.0	1.0	114	9.04e-56	206.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	64402	64515
chloroplast	CDS	petG	petG	cytochrome b6-f complex subunit V	54015	54128	+	blastn_feature_transfer	high	100.0	1.0	114	9.04e-56	206.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	64402	64515
chloroplast	gene	trnW-CCA	trnW-CCA		54255	54328	-	blastn_feature_transfer	high	100.0	1.0	74	2.78e-34	134.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	64642	64715
chloroplast	tRNA	trnW-CCA	trnW-CCA	tRNA-Trp	54255	54328	-	blastn_feature_transfer	high	100.0	1.0	74	2.78e-34	134.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	64642	64715
chloroplast	gene	trnP-UGG	trnP-UGG		54482	54556	-	blastn_feature_transfer	high	100.0	1.0	75	8.11e-35	136.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	64869	64943
chloroplast	tRNA	trnP-UGG	trnP-UGG	tRNA-Pro	54482	54556	-	blastn_feature_transfer	high	100.0	1.0	75	8.11e-35	136.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	64869	64943
chloroplast	CDS	psaJ	psaJ	photosystem I subunit IX	54813	54944	+	tblastn_protein_transfer	high	100.0	1.0	44	2.13e-25	89.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	65200	65334
chloroplast	gene	psaJ	psaJ		54813	54946	+	blastn_feature_transfer	medium	85.821	0.993	134	1.75e-40	157.0	PX244392.1	Dudleya greenei chloroplast, complete genome	67069	67203
chloroplast	CDS	psaJ	psaJ	photosystem I subunit IX	54813	54946	+	blastn_feature_transfer	medium	85.821	0.993	134	1.75e-40	157.0	PX244392.1	Dudleya greenei chloroplast, complete genome	67069	67203
chloroplast	gene	psaJ	psaJ		54813	54947	+	blastn_feature_transfer	high	100.0	1.0	135	4.38e-67	244.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	65200	65334
chloroplast	CDS	psaJ	psaJ	photosystem I subunit IX	54813	54947	+	blastn_feature_transfer	high	100.0	1.0	135	4.38e-67	244.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	65200	65334
chloroplast	CDS	rpl33	rpl33	large subunit ribosomal protein L33	55389	55586	+	tblastn_protein_transfer	high	100.0	1.0	66	2.44e-41	135.0	PX244391.1	Dudleya lanceolata chloroplast, complete genome	65632	65832
chloroplast	gene	rpl33	rpl33		55389	55588	+	blastn_feature_transfer	medium	84.0	0.995	200	9.53e-59	217.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	73182	73382
chloroplast	CDS	rpl33	rpl33	large subunit ribosomal protein L33	55389	55588	+	blastn_feature_transfer	medium	84.0	0.995	200	9.53e-59	217.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	73182	73382
chloroplast	gene	rpl33	rpl33		55389	55589	+	blastn_feature_transfer	high	100.0	1.0	201	1.02e-102	363.0	PX244391.1	Dudleya lanceolata chloroplast, complete genome	65632	65832
chloroplast	CDS	rpl33	rpl33	large subunit ribosomal protein L33	55389	55589	+	blastn_feature_transfer	high	100.0	1.0	201	1.02e-102	363.0	PX244391.1	Dudleya lanceolata chloroplast, complete genome	65632	65832
chloroplast	gene	rps18	rps18		55732	55989	+	blastn_feature_transfer	medium	90.31	0.819	258	2.97e-99	353.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	73907	74221
chloroplast	CDS	rps18	rps18	ribosomal protein S18	55732	55989	+	blastn_feature_transfer	medium	90.31	0.819	258	2.97e-99	353.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	73907	74221
chloroplast	CDS	rps18	rps18	ribosomal protein S18	55732	56022	+	tblastn_protein_transfer	high	85.567	0.933	97	1.69e-50	163.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	73907	74221
chloroplast	CDS	rps18	rps18	ribosomal protein S18	55732	56034	+	tblastn_protein_transfer	high	99.01	1.0	101	1.32e-62	197.0	PX244389.1	Dudleya virens chloroplast, complete genome	66080	66385
chloroplast	gene	rps18	rps18		55732	56036	+	blastn_feature_transfer	high	98.689	0.997	305	1.49e-153	533.0	NC_085682.1	Dudleya farinosa chloroplast, complete genome	66472	66777
chloroplast	CDS	rps18	rps18	ribosomal protein S18	55732	56036	+	blastn_feature_transfer	high	98.689	0.997	305	1.49e-153	533.0	NC_085682.1	Dudleya farinosa chloroplast, complete genome	66472	66777
chloroplast	gene	rps18	rps18		55732	56037	+	blastn_feature_transfer	high	99.346	1.0	306	8.23e-157	544.0	PX244389.1	Dudleya virens chloroplast, complete genome	66080	66385
chloroplast	CDS	rps18	rps18	ribosomal protein S18	55732	56037	+	blastn_feature_transfer	high	99.346	1.0	306	8.23e-157	544.0	PX244389.1	Dudleya virens chloroplast, complete genome	66080	66385
chloroplast	gene	rpl20	rpl20		56271	56633	-	blastn_feature_transfer	high	99.725	1.0	363	0.0	651.0	PX244389.1	Dudleya virens chloroplast, complete genome	66619	66981
chloroplast	CDS	rpl20	rpl20	large subunit ribosomal protein L20	56271	56633	-	blastn_feature_transfer	high	99.725	1.0	363	0.0	651.0	PX244389.1	Dudleya virens chloroplast, complete genome	66619	66981
chloroplast	CDS	rpl20	rpl20	large subunit ribosomal protein L20	56274	56579	-	tblastn_protein_transfer	high	100.0	0.85	102	1.18e-54	176.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	66656	67018
chloroplast	CDS	rpl20	rpl20	large subunit ribosomal protein L20	56286	56579	-	tblastn_protein_transfer	medium	77.0	0.833	100	1.01e-35	122.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	74471	74833
chloroplast	CDS	rpl20	rpl20	large subunit ribosomal protein L20	56289	56579	-	tblastn_protein_transfer	medium	85.567	0.758	97	1.33e-52	171.0	PX244392.1	Dudleya greenei chloroplast, complete genome	68553	68939
chloroplast	gene	rpl20	rpl20		56290	56633	-	blastn_feature_transfer	medium	88.372	0.889	344	9.26e-126	441.0	PX244392.1	Dudleya greenei chloroplast, complete genome	68553	68939
chloroplast	CDS	rpl20	rpl20	large subunit ribosomal protein L20	56290	56633	-	blastn_feature_transfer	medium	88.372	0.889	344	9.26e-126	441.0	PX244392.1	Dudleya greenei chloroplast, complete genome	68553	68939
chloroplast	gene	rpl20	rpl20		56504	56585	-	blastn_feature_transfer	high	98.78	1.012	82	7.34e-36	141.0	NC_085682.1	Dudleya farinosa chloroplast, complete genome	67222	67302
chloroplast	CDS	rpl20	rpl20	ribosomal protein L20	56504	56585	-	blastn_feature_transfer	high	98.78	1.012	82	7.34e-36	141.0	NC_085682.1	Dudleya farinosa chloroplast, complete genome	67222	67302
chloroplast	CDS	clpP1	clpP1	ATP-dependent Clp protease proteolytic subunit	57673	57899	-	blastn_feature_transfer	weak	89.868	0.384	227	7.46e-85	306.0	PX244392.1	Dudleya greenei chloroplast, complete genome	69997	71922
chloroplast	CDS	clpP	clpP	Clp protease proteolytic subunit	57673	57900	-	blastn_feature_transfer	weak	99.561	0.388	228	2.95e-115	407.0	NC_085682.1	Dudleya farinosa chloroplast, complete genome	68402	70421
chloroplast	CDS	clpP1	clpP1	ATP-dependent Clp protease proteolytic subunit	57673	57900	-	blastn_feature_transfer	weak	99.561	0.388	228	2.95e-115	407.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	68058	70072
chloroplast	gene	clpP1	clpP1		57673	59172	-	blastn_feature_transfer	medium	76.092	0.832	1602	0.0	1152.0	PX244392.1	Dudleya greenei chloroplast, complete genome	69997	71922
chloroplast	gene	clpP1	clpP1		57673	59692	-	blastn_feature_transfer	high	99.554	1.0	2020	0.0	3603.0	PX244391.1	Dudleya lanceolata chloroplast, complete genome	67922	69941
chloroplast	gene	clpP	clpP		57673	59692	-	blastn_feature_transfer	high	99.455	1.0	2020	0.0	3594.0	NC_085682.1	Dudleya farinosa chloroplast, complete genome	68402	70421
chloroplast	CDS	clpP1	clpP1	ATP-dependent Clp protease proteolytic subunit	57676	57897	-	tblastn_protein_transfer	weak	87.838	0.378	74	4.68e-30	109.0	PX244392.1	Dudleya greenei chloroplast, complete genome	69997	71922
chloroplast	CDS	clpP1	clpP1	ATP-dependent Clp protease proteolytic subunit	57676	57903	-	tblastn_protein_transfer	weak	76.316	0.365	76	1.34e-26	100.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	75850	78290
chloroplast	CDS	clpP	clpP	Clp protease proteolytic subunit	57676	58002	-	tblastn_protein_transfer	low	73.394	0.559	109	1.44e-45	154.0	NC_085682.1	Dudleya farinosa chloroplast, complete genome	68402	70421
chloroplast	CDS	clpP1	clpP1	ATP-dependent Clp protease proteolytic subunit	57676	58002	-	tblastn_protein_transfer	low	73.394	0.559	109	1.44e-45	154.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	68058	70072
chloroplast	gene	clpP1	clpP1		57683	58860	-	blastn_feature_transfer	low	75.078	0.526	1284	0.0	856.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	75850	78290
chloroplast	CDS	clpP1	clpP1	ATP-dependent Clp protease proteolytic subunit	58454	58747	-	tblastn_protein_transfer	low	87.755	0.5	98	1.12e-57	188.0	PX244392.1	Dudleya greenei chloroplast, complete genome	69997	71922
chloroplast	CDS	clpP1	clpP1	ATP-dependent Clp protease proteolytic subunit	58454	58748	-	blastn_feature_transfer	low	89.492	0.499	295	6.53e-111	393.0	PX244392.1	Dudleya greenei chloroplast, complete genome	69997	71922
chloroplast	CDS	clpP1	clpP1	ATP-dependent Clp protease proteolytic subunit	58454	58750	-	blastn_feature_transfer	low	99.663	0.505	297	1.03e-152	532.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	68058	70072
chloroplast	CDS	clpP	clpP	Clp protease proteolytic subunit	58454	58750	-	blastn_feature_transfer	low	99.327	0.505	297	1.25e-151	527.0	NC_085682.1	Dudleya farinosa chloroplast, complete genome	68402	70421
chloroplast	CDS	clpP1	clpP1	ATP-dependent Clp protease proteolytic subunit	58457	58747	-	tblastn_protein_transfer	low	73.196	0.466	97	3.48e-47	159.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	75850	78290
chloroplast	CDS	clpP	clpP	Clp protease proteolytic subunit	58457	58762	-	tblastn_protein_transfer	low	97.059	0.523	102	1.21e-64	208.0	NC_085682.1	Dudleya farinosa chloroplast, complete genome	68402	70421
