query_genome	feature_type	gene	name	product	query_start	query_end	strand	method	confidence	pident	query_coverage	aligned_length	evalue	bitscore	ref_accession	ref_description	ref_start	ref_end
mitochondria	CDS	nad9	nad9	NADH dehydrogenase subunit 9	80582	81088	+	tblastn_protein_transfer	high	100.0	1.0	169	2.83e-114	350.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	130259	130768
mitochondria	gene	nad9	nad9		80582	81091	+	blastn_feature_transfer	high	99.804	1.0	510	0.0	916.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	130259	130768
mitochondria	CDS	nad9	nad9	NADH dehydrogenase subunit 9	80582	81091	+	blastn_feature_transfer	high	99.804	1.0	510	0.0	916.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	130259	130768
mitochondria	gene	trnW-CCA	trnW-CCA		82048	82121	+	blastn_feature_transfer	high	98.649	1.0	74	1.63e-32	130.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	173443	173516
mitochondria	tRNA	trnW-CCA	trnW-CCA	tRNA-Trp	82048	82121	+	blastn_feature_transfer	high	98.649	1.0	74	1.63e-32	130.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	173443	173516
mitochondria	gene	trnM-CAT	trnM-CAT		83446	83519	+	blastn_feature_transfer	high	98.649	1.0	74	1.63e-32	130.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	172125	172198
mitochondria	tRNA	trnM-CAT	trnM-CAT	tRNA-Met	83446	83519	+	blastn_feature_transfer	high	98.649	1.0	74	1.63e-32	130.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	172125	172198
mitochondria	gene	trnM-CAU	trnM-CAU		83446	83519	+	blastn_feature_transfer	high	98.649	1.0	74	1.63e-32	130.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	64475	64548
mitochondria	tRNA	trnM-CAU	trnM-CAU	tRNA-Met	83446	83519	+	blastn_feature_transfer	high	98.649	1.0	74	1.63e-32	130.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	64475	64548
mitochondria	gene	trnI-CAU	trnI-CAU		83446	83522	+	blastn_feature_transfer	high	98.701	1.0	77	4.03e-34	135.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	19752	19828
mitochondria	tRNA	trnI-CAU	trnI-CAU	tRNA-Met	83446	83522	+	blastn_feature_transfer	high	98.701	1.0	77	4.03e-34	135.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	19752	19828
mitochondria	CDS	ND1	ND1	NADH dehydrogenase subunit 1	93740	94127	-	blastn_feature_transfer	weak	99.227	0.397	388	0.0	687.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	51955	228657
mitochondria	CDS	nad1	nad1	NADH dehydrogenase subunit 1	93740	94127	-	blastn_feature_transfer	weak	98.969	0.397	388	0.0	682.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	13520	182725
mitochondria	CDS	nad1	nad1	nad1	93741	94037	-	blastn_feature_transfer	weak	99.327	0.368	297	2.38e-151	527.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	15159	149135
mitochondria	CDS	nad1	nad1	nad1	93741	94037	-	tblastn_protein_transfer	weak	97.98	0.369	99	1.54e-57	192.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	15159	149135
mitochondria	CDS	ND1	ND1	NADH dehydrogenase subunit 1	93741	94124	-	tblastn_protein_transfer	weak	98.438	0.394	128	9.47e-62	206.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	51955	228657
mitochondria	CDS	nad1	nad1	NADH dehydrogenase subunit 1	93741	94124	-	tblastn_protein_transfer	weak	98.438	0.394	128	1.19e-61	206.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	13520	182725
mitochondria	CDS	nad1	nad1	NADH dehydrogenase subunit 1	93746	94127	-	blastn_feature_transfer	weak	99.215	0.391	382	0.0	676.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	6288	159659
mitochondria	CDS	nad1	nad1	NADH dehydrogenase subunit 1	93747	94124	-	tblastn_protein_transfer	weak	96.825	0.388	126	6.86e-59	198.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	6288	159659
mitochondria	CDS	nad5	nad5	NADH dehydrogenase subunit 5	96490	97710	-	tblastn_protein_transfer	low	99.754	0.613	407	0.0	791.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	9759	73660
mitochondria	CDS	ND5	ND5	NADH dehydrogenase subunit 5	96492	97709	-	blastn_feature_transfer	low	99.754	0.605	1218	0.0	2184.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	54792	226280
mitochondria	CDS	nad5	nad5	NADH dehydrogenase subunit 5	96492	97709	-	blastn_feature_transfer	low	99.754	0.605	1218	0.0	2184.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	42084	172326
mitochondria	gene	nad5	nad5		96492	98790	-	blastn_feature_transfer	low	99.522	0.606	2299	0.0	4097.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	42084	172326
mitochondria	CDS	nad5	nad5	nad5	96493	97701	-	blastn_feature_transfer	low	99.669	0.608	1209	0.0	2163.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	36126	70662
mitochondria	CDS	nad5	nad5	nad5	96493	97707	-	tblastn_protein_transfer	low	99.753	0.612	405	0.0	785.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	36126	70662
mitochondria	CDS	ND5	ND5	NADH dehydrogenase subunit 5	96493	97710	-	tblastn_protein_transfer	low	99.754	0.606	406	0.0	790.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	54792	226280
mitochondria	CDS	nad5	nad5	NADH dehydrogenase subunit 5	96493	97710	-	tblastn_protein_transfer	low	99.754	0.606	406	0.0	790.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	42084	172326
mitochondria	CDS	nad5	nad5	NADH dehydrogenase subunit 5	96493	97714	-	blastn_feature_transfer	low	99.673	0.613	1222	0.0	2186.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	9759	73660
mitochondria	gene	nad5	nad5		96493	98790	-	blastn_feature_transfer	low	99.521	0.608	2298	0.0	4095.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	9759	73660
mitochondria	gene	trnM-CAT	trnM-CAT		99369	99442	-	blastn_feature_transfer	high	98.649	0.987	74	1.65e-32	130.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	57635	57709
mitochondria	tRNA	trnM-CAT	trnM-CAT	tRNA-Met	99369	99442	-	blastn_feature_transfer	high	98.649	0.987	74	1.65e-32	130.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	57635	57709
mitochondria	gene	trnfM-CAU	trnfM-CAU		99369	99442	-	blastn_feature_transfer	medium	81.081	1.014	74	4.58e-14	68.9	PP024540.1	Rhodiola rosea mitochondrion, complete genome	57923	57995
mitochondria	tRNA	trnfM-CAU	trnfM-CAU	tRNA-Met	99369	99442	-	blastn_feature_transfer	medium	81.081	1.014	74	4.58e-14	68.9	PP024540.1	Rhodiola rosea mitochondrion, complete genome	57923	57995
mitochondria	gene	trnfM-CAU	trnfM-CAU		99369	99443	-	blastn_feature_transfer	high	98.667	1.0	75	4.74e-33	132.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	123261	123335
mitochondria	tRNA	trnfM-CAU	trnfM-CAU	tRNA-fMet	99369	99443	-	blastn_feature_transfer	high	98.667	1.0	75	4.74e-33	132.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	123261	123335
mitochondria	gene	trnM-CAT	trnM-CAT		99369	99443	-	blastn_feature_transfer	high	97.333	1.0	75	5.78e-32	127.0	NC_072122.1	Rhodiola tangutica mitochondrion, complete genome	123590	123664
mitochondria	tRNA	trnM-CAT	trnM-CAT	tRNA-Met	99369	99443	-	blastn_feature_transfer	high	97.333	1.0	75	5.78e-32	127.0	NC_072122.1	Rhodiola tangutica mitochondrion, complete genome	123590	123664
mitochondria	gene	trnM-CAT	trnM-CAT		99371	99442	-	blastn_feature_transfer	medium	83.333	0.986	72	1.08e-15	74.3	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	214892	214964
mitochondria	tRNA	trnM-CAT	trnM-CAT	tRNA-Met	99371	99442	-	blastn_feature_transfer	medium	83.333	0.986	72	1.08e-15	74.3	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	214892	214964
mitochondria	gene	trnfM-CAU	trnfM-CAU		99371	99442	-	blastn_feature_transfer	medium	83.333	0.986	72	1.08e-15	74.3	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	75203	75275
mitochondria	tRNA	trnfM-CAU	trnfM-CAU	tRNA-fMet	99371	99442	-	blastn_feature_transfer	medium	83.333	0.986	72	1.08e-15	74.3	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	75203	75275
mitochondria	gene	rps7	rps7		107717	108163	-	blastn_feature_transfer	high	100.0	1.0	447	0.0	807.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	41624	42070
mitochondria	CDS	rps7	rps7	ribosomal protein S7	107717	108163	-	blastn_feature_transfer	high	100.0	1.0	447	0.0	807.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	41624	42070
mitochondria	CDS	rps7	rps7	ribosomal protein S7	107720	108163	-	tblastn_protein_transfer	high	100.0	1.0	148	5.94e-99	305.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	41624	42070
mitochondria	CDS		QQ045_002858	hypothetical protein	107726	108136	-	tblastn_protein_transfer	weak	31.915	0.91	141	4.75e-18	73.6	CM082116.1	Rhodiola kirilowii isolate R_Ki mitochondrion, complete sequence, whole genome shotgun sequence	33323	33790
mitochondria	gene	rrn18	rrn18		109087	111027	+	blastn_feature_transfer	high	97.94	1.0	1942	0.0	3319.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	60744	62685
mitochondria	rRNA	rrn18	rrn18	18S ribosomal RNA	109087	111027	+	blastn_feature_transfer	high	97.94	1.0	1942	0.0	3319.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	60744	62685
mitochondria	gene	rrn18	rrn18		109101	111026	+	blastn_feature_transfer	high	98.858	1.009	1926	0.0	3382.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	43009	44916
mitochondria	rRNA	rrn18	rrn18	18S ribosomal RNA	109101	111026	+	blastn_feature_transfer	high	98.858	1.009	1926	0.0	3382.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	43009	44916
mitochondria	gene	rrn18	rrn18		109101	111027	+	blastn_feature_transfer	high	99.689	1.0	1927	0.0	3449.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	206159	208085
mitochondria	rRNA	rrn18	rrn18	18S ribosomal RNA	109101	111027	+	blastn_feature_transfer	high	99.689	1.0	1927	0.0	3449.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	206159	208085
mitochondria	gene	rrn18	rrn18		109105	111026	+	blastn_feature_transfer	high	99.636	1.0	1922	0.0	3435.0	NC_072122.1	Rhodiola tangutica mitochondrion, complete genome	188754	190675
mitochondria	rRNA	rrn18	rrn18	18S ribosomal RNA	109105	111026	+	blastn_feature_transfer	high	99.636	1.0	1922	0.0	3435.0	NC_072122.1	Rhodiola tangutica mitochondrion, complete genome	188754	190675
mitochondria	gene	rrn18	rrn18		109109	111027	+	blastn_feature_transfer	high	98.801	0.989	1919	0.0	3358.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	45905	47845
mitochondria	rRNA	rrn18	rrn18	18S ribosomal RNA	109109	111027	+	blastn_feature_transfer	high	98.801	0.989	1919	0.0	3358.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	45905	47845
mitochondria	gene	rrn5	rrn5		111185	111305	+	blastn_feature_transfer	high	100.0	1.0	121	2.11e-59	219.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	45078	45198
mitochondria	rRNA	rrn5	rrn5	5S ribosomal RNA	111185	111305	+	blastn_feature_transfer	high	100.0	1.0	121	2.11e-59	219.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	45078	45198
mitochondria	gene	rrn5	rrn5		111187	111304	+	blastn_feature_transfer	high	100.0	1.0	118	8.72e-58	214.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	47874	47991
mitochondria	rRNA	rrn5	rrn5	5S ribosomal RNA	111187	111304	+	blastn_feature_transfer	high	100.0	1.0	118	8.72e-58	214.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	47874	47991
mitochondria	gene	rrn5	rrn5		111187	111305	+	blastn_feature_transfer	high	100.0	1.0	119	2.52e-58	215.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	45627	45745
mitochondria	rRNA	rrn5	rrn5	5S ribosomal RNA	111187	111305	+	blastn_feature_transfer	high	100.0	1.0	119	2.52e-58	215.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	45627	45745
mitochondria	CDS	CYTB	CYTB	cytochrome b	111447	112625	+	tblastn_protein_transfer	high	98.982	1.0	393	0.0	761.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	45332	46513
mitochondria	CDS	cob	cob	apocytochrome b	111447	112625	+	tblastn_protein_transfer	high	94.911	1.0	393	0.0	723.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	133992	135173
mitochondria	gene	CYTB	CYTB		111447	112628	+	blastn_feature_transfer	high	99.408	1.0	1182	0.0	2101.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	45332	46513
mitochondria	CDS	CYTB	CYTB	cytochrome b	111447	112628	+	blastn_feature_transfer	high	99.408	1.0	1182	0.0	2101.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	45332	46513
mitochondria	gene	cob	cob		111447	112628	+	blastn_feature_transfer	high	99.323	1.0	1182	0.0	2096.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	133992	135173
mitochondria	CDS	cob	cob	apocytochrome b	111447	112628	+	blastn_feature_transfer	high	99.323	1.0	1182	0.0	2096.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	133992	135173
mitochondria	gene	cob	cob		111470	112628	+	blastn_feature_transfer	high	99.396	0.996	1159	0.0	2059.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	141320	142483
mitochondria	CDS	cob	cob	cytochrome b	111470	112628	+	blastn_feature_transfer	high	99.396	0.996	1159	0.0	2059.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	141320	142483
mitochondria	CDS	cob	cob	cob	111471	112625	+	tblastn_protein_transfer	high	99.221	1.0	385	0.0	749.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	46556	47713
mitochondria	gene	cob	cob		111471	112628	+	blastn_feature_transfer	high	99.396	1.0	1158	0.0	2058.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	46556	47713
mitochondria	CDS	cob	cob	cob	111471	112628	+	blastn_feature_transfer	high	99.396	1.0	1158	0.0	2058.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	46556	47713
mitochondria	gene	atp9	atp9		113023	113244	+	blastn_feature_transfer	high	99.55	1.0	222	2.62e-112	397.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	189724	189945
mitochondria	CDS	atp9	atp9	ATPase subunit 9	113023	113244	+	blastn_feature_transfer	high	99.55	1.0	222	2.62e-112	397.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	189724	189945
mitochondria	gene	ATP9	ATP9		113023	113244	+	blastn_feature_transfer	high	99.099	1.0	222	3.19e-111	392.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	46908	47129
mitochondria	CDS	ATP9	ATP9	ATPase subunit 9	113023	113244	+	blastn_feature_transfer	high	99.099	1.0	222	3.19e-111	392.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	46908	47129
mitochondria	CDS	ATP9	ATP9	ATPase subunit 9	113095	113241	+	tblastn_protein_transfer	medium	100.0	0.671	49	3.12e-27	95.9	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	46908	47129
mitochondria	CDS	atp9	atp9	atp9	113095	113241	+	tblastn_protein_transfer	medium	100.0	0.671	49	3.12e-27	95.9	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	45940	46161
mitochondria	gene	trnQ-TTG	trnQ-TTG		113463	113534	+	blastn_feature_transfer	high	100.0	1.0	72	4.50e-33	131.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	47352	47423
mitochondria	tRNA	trnQ-TTG	trnQ-TTG	tRNA-Gln	113463	113534	+	blastn_feature_transfer	high	100.0	1.0	72	4.50e-33	131.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	47352	47423
mitochondria	gene	trnQ-UUG	trnQ-UUG		113463	113534	+	blastn_feature_transfer	high	100.0	1.0	72	4.50e-33	131.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	45679	45750
mitochondria	tRNA	trnQ-UUG	trnQ-UUG	tRNA-Gln	113463	113534	+	blastn_feature_transfer	high	100.0	1.0	72	4.50e-33	131.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	45679	45750
mitochondria	gene	ATP4	ATP4		120814	121410	-	blastn_feature_transfer	high	99.33	1.0	597	0.0	1059.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	165259	165855
mitochondria	CDS	ATP4	ATP4	ATPase subunit 4	120814	121410	-	blastn_feature_transfer	high	99.33	1.0	597	0.0	1059.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	165259	165855
mitochondria	gene	atp4	atp4		120814	121410	-	blastn_feature_transfer	high	99.33	1.0	597	0.0	1059.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	132951	133547
mitochondria	CDS	atp4	atp4	atp4	120814	121410	-	blastn_feature_transfer	high	99.33	1.0	597	0.0	1059.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	132951	133547
mitochondria	CDS	ATP4	ATP4	ATPase subunit 4	120817	121410	-	tblastn_protein_transfer	high	98.485	1.0	198	8.08e-123	375.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	165259	165855
mitochondria	CDS	atp4	atp4	atp4	120817	121410	-	tblastn_protein_transfer	high	98.485	1.0	198	8.90e-123	375.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	132951	133547
mitochondria	gene	atp4	atp4		120823	121410	-	blastn_feature_transfer	high	99.15	1.0	588	0.0	1039.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	52752	53339
mitochondria	CDS	atp4	atp4	Atp4	120823	121410	-	blastn_feature_transfer	high	99.15	1.0	588	0.0	1039.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	52752	53339
mitochondria	CDS	atp4	atp4	Atp4	120826	121410	-	tblastn_protein_transfer	high	99.487	1.0	195	9.92e-122	372.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	52752	53339
mitochondria	gene	ND4L	ND4L		121584	121886	-	blastn_feature_transfer	high	100.0	1.0	303	9.19e-158	547.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	164789	165091
mitochondria	CDS	ND4L	ND4L	NADH dehydrogenase subunit 4L	121584	121886	-	blastn_feature_transfer	high	100.0	1.0	303	9.19e-158	547.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	164789	165091
mitochondria	gene	nad4L	nad4L		121584	121886	-	blastn_feature_transfer	high	100.0	1.0	303	9.19e-158	547.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	151998	152300
mitochondria	CDS	nad4L	nad4L	NADH dehydrogenase subunit 4L	121584	121886	-	blastn_feature_transfer	high	100.0	1.0	303	9.19e-158	547.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	151998	152300
mitochondria	CDS	ND4L	ND4L	NADH dehydrogenase subunit 4L	121587	121883	-	tblastn_protein_transfer	high	100.0	0.99	99	2.03e-36	123.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	164789	165091
mitochondria	CDS	nad4L	nad4L	nad4L	121587	121883	-	tblastn_protein_transfer	high	100.0	0.99	99	2.03e-36	123.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	133715	134017
mitochondria	gene	nad4	nad4		123186	127985	-	blastn_feature_transfer	medium	97.816	0.676	4807	0.0	8201.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	87930	95038
mitochondria	gene	nad4	nad4		123186	129626	-	blastn_feature_transfer	medium	98.136	0.826	6491	0.0	11160.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	23801	31658
mitochondria	gene	ND4	ND4		123186	129626	-	blastn_feature_transfer	medium	98.278	0.832	6445	0.0	11123.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	156758	164502
mitochondria	gene	nad4	nad4		125448	129626	-	blastn_feature_transfer	low	97.896	0.579	4182	0.0	7153.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	134304	141520
mitochondria	gene	matR	matR		133671	135661	-	blastn_feature_transfer	high	98.153	1.001	2003	0.0	3450.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	183410	185410
mitochondria	CDS	matR	matR	maturase R	133671	135661	-	blastn_feature_transfer	high	98.153	1.001	2003	0.0	3450.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	183410	185410
mitochondria	gene	matR	matR		133671	135679	-	blastn_feature_transfer	high	98.07	1.001	2021	0.0	3473.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	7064	9082
mitochondria	CDS	matR	matR	MatR	133671	135679	-	blastn_feature_transfer	high	98.07	1.001	2021	0.0	3473.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	7064	9082
mitochondria	gene	matR	matR		133675	135679	-	blastn_feature_transfer	high	97.918	1.0	2017	0.0	3452.0	OP312068.1	Rhodiola wallichiana chromosome 1 mitochondrion, complete sequence	85958	87973
mitochondria	CDS	matR	matR	MatR	133675	135679	-	blastn_feature_transfer	high	97.918	1.0	2017	0.0	3452.0	OP312068.1	Rhodiola wallichiana chromosome 1 mitochondrion, complete sequence	85958	87973
mitochondria	gene	matR	matR		133685	135679	-	blastn_feature_transfer	high	98.057	1.001	2007	0.0	3449.0	OP312071.1	Rhodiola sacra chromosome 2 mitochondrion, complete sequence	4186	6189
mitochondria	CDS	matR	matR	MatR	133685	135679	-	blastn_feature_transfer	high	98.057	1.001	2007	0.0	3449.0	OP312071.1	Rhodiola sacra chromosome 2 mitochondrion, complete sequence	4186	6189
mitochondria	CDS	matR	matR	MatR	133688	135679	-	tblastn_protein_transfer	high	97.605	1.001	668	0.0	1261.0	OP312071.1	Rhodiola sacra chromosome 2 mitochondrion, complete sequence	4186	6189
mitochondria	CDS	matR	matR	MatR	133712	135679	-	tblastn_protein_transfer	high	97.273	0.984	660	0.0	1242.0	OP312068.1	Rhodiola wallichiana chromosome 1 mitochondrion, complete sequence	85958	87973
mitochondria	gene	matR	matR		133714	134926	-	blastn_feature_transfer	high	99.176	1.001	1213	0.0	2140.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	146450	147661
mitochondria	CDS	matR	matR	matR	133714	134926	-	blastn_feature_transfer	high	99.176	1.001	1213	0.0	2140.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	146450	147661
mitochondria	gene	matR	matR		133714	135661	-	blastn_feature_transfer	high	99.384	1.001	1948	0.0	3456.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	145136	147082
mitochondria	CDS	matR	matR	maturase	133714	135661	-	blastn_feature_transfer	high	99.384	1.001	1948	0.0	3456.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	145136	147082
mitochondria	gene	matR	matR		133717	135661	-	blastn_feature_transfer	high	97.956	1.001	1957	0.0	3354.0	NC_072122.1	Rhodiola tangutica mitochondrion, complete genome	102202	104157
mitochondria	CDS	matR	matR	maturase	133717	135661	-	blastn_feature_transfer	high	97.956	1.001	1957	0.0	3354.0	NC_072122.1	Rhodiola tangutica mitochondrion, complete genome	102202	104157
mitochondria	gene	matR	matR		133717	135679	-	blastn_feature_transfer	high	97.924	1.001	1975	0.0	3382.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	142536	144509
mitochondria	CDS	matR	matR	MatR	133717	135679	-	blastn_feature_transfer	high	97.924	1.001	1975	0.0	3382.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	142536	144509
mitochondria	CDS	matR	matR	matR	133721	134926	-	tblastn_protein_transfer	high	98.756	0.998	402	0.0	747.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	146450	147661
mitochondria	CDS	matR	matR	maturase	133721	135661	-	tblastn_protein_transfer	high	99.536	0.998	647	0.0	1256.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	145136	147082
mitochondria	CDS	matR	matR	MatR	133721	135679	-	tblastn_protein_transfer	high	97.26	1.0	657	0.0	1241.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	142536	144509
mitochondria	CDS	matR	matR	maturase R	133724	135661	-	tblastn_protein_transfer	high	97.846	0.976	650	0.0	1234.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	183410	185410
mitochondria	CDS	matR	matR	MatR	133724	135679	-	tblastn_protein_transfer	high	97.561	0.976	656	0.0	1243.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	7064	9082
mitochondria	gene	matR	matR		133750	134926	-	blastn_feature_transfer	high	99.065	0.998	1177	0.0	2074.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	81682	82860
mitochondria	CDS	matR	matR	maturase	133750	134926	-	blastn_feature_transfer	high	99.065	0.998	1177	0.0	2074.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	81682	82860
mitochondria	CDS	matR	matR	maturase	133751	134926	-	tblastn_protein_transfer	high	97.194	1.0	392	0.0	709.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	81682	82860
mitochondria	gene	trnH-GTG	trnH-GTG		138537	138611	-	blastn_feature_transfer	high	97.333	1.0	75	5.78e-32	127.0	OP312068.1	Rhodiola wallichiana chromosome 1 mitochondrion, complete sequence	91425	91499
mitochondria	tRNA	trnH-GTG	trnH-GTG	tRNA-His	138537	138611	-	blastn_feature_transfer	high	97.333	1.0	75	5.78e-32	127.0	OP312068.1	Rhodiola wallichiana chromosome 1 mitochondrion, complete sequence	91425	91499
mitochondria	gene	trnH-GTG	trnH-GTG		138538	138611	-	blastn_feature_transfer	high	100.0	1.0	74	3.83e-34	134.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	142363	142436
mitochondria	tRNA	trnH-GTG	trnH-GTG	tRNA-His	138538	138611	-	blastn_feature_transfer	high	100.0	1.0	74	3.83e-34	134.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	142363	142436
mitochondria	gene	trnH-GUG	trnH-GUG		138538	138611	-	blastn_feature_transfer	high	100.0	1.0	74	3.83e-34	134.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	151097	151170
mitochondria	tRNA	trnH-GUG	trnH-GUG	tRNA-His	138538	138611	-	blastn_feature_transfer	high	100.0	1.0	74	3.83e-34	134.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	151097	151170
mitochondria	gene	trnH-GTG	trnH-GTG		138539	138611	-	blastn_feature_transfer	high	97.26	1.0	73	6.79e-31	123.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	4941	5013
